Input_FID,FID_1,index,tile,confidence,diameter_k,res,lat,long,OBJECTID_2,OBJECTID,Shape_Leng,Unit,UnitDesc,SphArea_km,id,area,lat_1,Shape_Le_1,area_pol,Shape_Le_2,Shape_Area
"248","351883","7339",tile_2291_46_42,0.99448500000,0.15138000000,5m,0.29820448500,-176.65526080000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.85606100000,0.06372260705,0.00024364986
"247","351882","7355",tile_2291_46_42,0.52989100000,0.12396000000,5m,0.29796786700,-176.65095220000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.26345300000,0.04209357107,0.00007498319
"242","351877","7362",tile_2291_46_42,0.25164400000,0.14084000000,5m,0.29542896400,-176.64787980000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.76178600000,0.06209362028,0.00021681747
"238","351873","7329",tile_2290_46_41,0.80374700000,0.12620000000,5m,0.29136377500,-176.69894830000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.44682000000,0.10179443005,0.00069640764
"236","351871","7336",tile_2291_46_42,0.99879100000,0.13980000000,5m,0.29084322300,-176.60304680000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.14481900000,0.02522227823,0.00004121786
"234","351869","7345",tile_2291_46_42,0.91594800000,0.22442000000,5m,0.29019434600,-176.60660390000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.39753000000,0.04284130772,0.00011314403
"232","351867","7325",tile_2290_46_41,0.99958500000,0.19250000000,5m,0.28865115200,-176.73389070000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.40586000000,0.13757821060,0.00096936629
"229","351864","7354",tile_2291_46_42,0.58122100000,0.13203000000,5m,0.28802249800,-176.60264950000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.08052490000,0.02384741725,0.00002291879
"224","351859","7356",tile_2291_46_42,0.51873600000,0.11722000000,5m,0.28346926000,-176.64901690000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.96032000000,0.09641352488,0.00055794222
"219","351854","7337",tile_2291_46_42,0.99730800000,0.14161000000,5m,0.27859782600,-176.60600640000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.51003400000,0.04764038231,0.00014516454
"216","351851","7343",tile_2291_46_42,0.97763100000,0.15601000000,5m,0.27739272700,-176.61652810000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.50907000000,0.07898633985,0.00042950735
"213","351848","7340",tile_2291_46_42,0.99285700000,0.08042000000,5m,0.27651049500,-176.67013550000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.05534000000,0.11413200851,0.00086960177
"210","351845","7594",tile_2340_47_41,0.71653800000,0.16547000000,5m,0.27405408100,-176.72487900000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.11881000000,0.12072544378,0.00088766650
"195","351830","7601",tile_2341_47_42,0.65774100000,0.15570000000,5m,0.25903588000,-176.62905380000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.60223000000,0.12539695828,0.00102525824
"194","351829","7597",tile_2341_47_42,0.99962700000,0.21633000000,5m,0.25685185400,-176.60804160000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.26310000000,0.12814707531,0.00092873529
"185","351820","7595",tile_2340_47_41,0.37418100000,0.19072000000,5m,0.24895032700,-176.69222860000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.98076000000,0.14636528957,0.00141761155
"175","351810","7592",tile_2340_47_41,0.98534900000,0.11293000000,5m,0.23964992300,-176.73194180000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.58707000000,0.10756743867,0.00073632378
"159","351793","7591",tile_2340_47_41,0.99701400000,0.12394000000,5m,0.21532367500,-176.73320160000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.04978000000,0.19264803748,0.00229110664
"155","351789","7599",tile_2341_47_42,0.90359500000,0.12907000000,5m,0.21026174700,-176.64243560000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.36515000000,0.13954958084,0.00124239772
"143","351777","7600",tile_2341_47_42,0.76309900000,0.12393000000,5m,0.19756600200,-176.66176220000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.43610000000,0.10863122659,0.00069335721
"138","351772","7893",tile_2391_48_42,0.27818300000,0.11809000000,5m,0.19014877400,-176.62594910000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.64294000000,0.14366373092,0.00103684452
"136","351770","7892",tile_2391_48_42,0.54838700000,0.09571000000,5m,0.18823140800,-176.66797600000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.44694000000,0.08915320887,0.00041182535
"133","351767","7882",tile_2390_48_41,0.77682100000,0.12133000000,5m,0.18485411200,-176.69721170000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.02749000000,0.17787920244,0.00200014666
"131","351765","7884",tile_2391_48_42,0.99818800000,0.17661000000,5m,0.18432087500,-176.65165550000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.93707000000,0.09504408340,0.00055132229
"257","351892","7377",tile_2293_46_44,0.98156000000,0.10931000000,5m,0.30491804900,-176.51479610000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,10.70730000000,0.20996283991,0.00304748767
"252","351887","7370",tile_2292_46_43,0.96365600000,0.09899000000,5m,0.30111219900,-176.59371820000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.33690000000,0.07678601892,0.00038050375
"250","351885","7368",tile_2292_46_43,0.97607500000,0.14590000000,5m,0.29898429900,-176.59764360000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.28229100000,0.03819674250,0.00008034501
"237","351872","7375",tile_2292_46_43,0.24031300000,0.12757000000,5m,0.29129905900,-176.56656150000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.90415000000,0.12643706218,0.00111118793
"233","351868","7379",tile_2293_46_44,0.23443400000,0.11199000000,5m,0.28998701700,-176.47358620000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.13875000000,0.16959524285,0.00174719504
"230","351865","7374",tile_2292_46_43,0.34967700000,0.19936000000,5m,0.28810567200,-176.58713060000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.70751800000,0.05522640269,0.00020137177
"228","351863","7373",tile_2292_46_43,0.58734500000,0.09770000000,5m,0.28754346300,-176.59367110000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.21142300000,0.02990112967,0.00006017464
"226","351861","7357",tile_2291_46_42,0.42420400000,0.15851000000,5m,0.28529016700,-176.60126890000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.11346500000,0.02561975575,0.00003229403
"223","351858","7372",tile_2292_46_43,0.92913800000,0.13599000000,5m,0.28329654900,-176.59740210000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.12149100000,0.02398414376,0.00003457840
"221","351856","7371",tile_2292_46_43,0.93259000000,0.14242000000,5m,0.28203664600,-176.59311980000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.18236900000,0.02827756065,0.00005190548
"218","351853","7367",tile_2292_46_43,0.98265200000,0.13735000000,5m,0.27857112600,-176.57123430000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.54585900000,0.04823817854,0.00015536092
"217","351852","7369",tile_2292_46_43,0.97212100000,0.11461000000,5m,0.27846292500,-176.56354780000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.31158000000,0.04171570432,0.00008868102
"214","351849","7364",tile_2292_46_43,0.99957900000,0.14599000000,5m,0.27653358100,-176.55886430000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.33605000000,0.10027579594,0.00066487958
"212","351847","7365",tile_2292_46_43,0.99700600000,0.15316000000,5m,0.27588441500,-176.59489580000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.21285600000,0.03343697539,0.00006058240
"208","351843","7605",tile_2342_47_43,0.91944800000,0.11356000000,5m,0.27314596700,-176.58445940000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.74390000000,0.05710560164,0.00021172689
"207","351842","7604",tile_2342_47_43,0.92576600000,0.14161000000,5m,0.27140305200,-176.59392480000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.38731900000,0.04579439446,0.00011023767
"204","351839","7614",tile_2342_47_43,0.34187900000,0.18958000000,5m,0.26664055400,-176.56823220000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.65525300000,0.05761726208,0.00018649629
"197","351832","7611",tile_2342_47_43,0.51813800000,0.12020000000,5m,0.25980993500,-176.59717390000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.68608000000,0.10671431769,0.00047988734
"193","351828","7609",tile_2342_47_43,0.73563900000,0.15611000000,5m,0.25622738900,-176.56493740000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.36864100000,0.04419634630,0.00010492168
"191","351826","7615",tile_2342_47_43,0.27679900000,0.12126000000,5m,0.25568198800,-176.56829490000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.33553700000,0.04364743439,0.00009549961
"189","351824","7608",tile_2342_47_43,0.78977000000,0.12168000000,5m,0.25144310700,-176.55446590000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.16915000000,0.08644253872,0.00033275903
"188","351823","7602",tile_2342_47_43,0.97623900000,0.09513000000,5m,0.25113134400,-176.56950510000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.92587000000,0.11464244574,0.00083275437
"179","351814","7607",tile_2342_47_43,0.86328400000,0.13730000000,5m,0.24363375800,-176.54168870000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,1.08211000000,0.09404999161,0.00030798633
"174","351809","7620",tile_2343_47_44,0.66500200000,0.11134000000,5m,0.23951669100,-176.48492100000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.85395000000,0.14552509264,0.00138151770
"169","351804","7603",tile_2342_47_43,0.96110800000,0.15143000000,5m,0.23288319400,-176.53349220000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.71290000000,0.12398372275,0.00077213932
"165","351799","7617",tile_2343_47_44,0.99765200000,0.13028000000,5m,0.22373161200,-176.46737730000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.69821000000,0.17724737302,0.00219104438
"164","351798","7618",tile_2343_47_44,0.98510800000,0.15354000000,5m,0.22312467900,-176.50202700000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.28068000000,0.13062285635,0.00093373744
"157","351791","7606",tile_2342_47_43,0.86860700000,0.11977000000,5m,0.21233796200,-176.54634720000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.51759000000,0.11612781177,0.00071654996
"145","351779","7612",tile_2342_47_43,0.45537800000,0.15376000000,5m,0.20154664800,-176.54465040000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.90126000000,0.11810177320,0.00082574792
"142","351776","7619",tile_2343_47_44,0.96425500000,0.14048000000,5m,0.19704101800,-176.50741660000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,5.64926000000,0.16386833625,0.00160787771
"139","351773","7610",tile_2342_47_43,0.60691100000,0.11909000000,5m,0.19446730300,-176.56487620000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.50905000000,0.17230025803,0.00185258935
"243","351878","7380",tile_2294_46_45,0.99224600000,0.07561000000,5m,0.29615363700,-176.41828660000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,19.67770000000,0.28339383071,0.00560061960
"203","351838","7616",tile_2343_47_44,0.99973100000,0.20144000000,5m,0.26638941800,-176.45210360000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.86108000000,0.13663892187,0.00109893017
"154","351788","7622",tile_2344_47_45,0.98868000000,0.37402000000,5m,0.20966191400,-176.40817000000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.18582000000,0.19183561815,0.00204520792
"150","351784","7621",tile_2344_47_45,0.99674300000,0.30712000000,5m,0.20590473800,-176.38462720000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,13.77970000000,0.24054119871,0.00392194021
"262","351897","7385",tile_2296_46_47,0.84111300000,0.07733000000,5m,0.30896123300,-176.22207750000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.77808000000,0.22959794978,0.00278301072
"235","351870","7382",tile_2295_46_46,0.84886500000,0.13326000000,5m,0.29021981500,-176.29637850000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,16.77100000000,0.26816969564,0.00477332445
"225","351860","7381",tile_2295_46_46,0.97274300000,0.19154000000,5m,0.28484746500,-176.28357730000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.62045000000,0.13498826089,0.00103044134
"206","351841","7624",tile_2345_47_46,0.20751700000,0.10229000000,5m,0.27071959100,-176.27906820000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.81784000000,0.19619123939,0.00194047666
"178","351813","7628",tile_2346_47_47,0.70126400000,0.12856000000,5m,0.24214809400,-176.22052700000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,4.26498000000,0.13947666990,0.00121388647
"156","351790","390",tile_0040_6_6,0.99786800000,1.26624000000,40m,0.21207665800,-176.24121410000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,5.84873000000,0.17778421887,0.00166464845
"153","351787","7625",tile_2346_47_47,0.99605300000,0.09875000000,5m,0.20897451600,-176.20729840000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,157.23200000000,1.38000555767,0.04475098718
"147","351781","7629",tile_2346_47_47,0.66588200000,0.22350000000,5m,0.20374478400,-176.27118250000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.01420000000,0.18612182227,0.00199636224
"239","351874","7387",tile_2298_46_49,0.31806800000,0.11142000000,5m,0.29208325400,-176.11140050000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,755.01200000000,2.08328550876,0.21488953786
"201","351836","7632",tile_2347_47_48,0.85913900000,0.38508000000,5m,0.26589461400,-176.19227480000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.10291000000,0.18184746733,0.00202161160
"171","351806","7626",tile_2346_47_47,0.99264900000,0.30499000000,5m,0.23754745300,-176.19763280000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,2.77486000000,0.11352518919,0.00078977192
"170","351805","7631",tile_2347_47_48,0.89778100000,0.13203000000,5m,0.23613927400,-176.16883000000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,300.49400000000,1.73240639526,0.08552579198
"411","352058","6825",tile_2196_44_47,0.59878900000,0.17564000000,5m,0.44923527700,-176.27310650000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.27725000000,0.19082689592,0.00235584855
"396","352039","7089",tile_2246_45_47,0.28713000000,0.11467000000,5m,0.43097805600,-176.27399160000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.79082000000,0.13964303792,0.00107893406
"394","352037","7088",tile_2246_45_47,0.41214300000,0.06852000000,5m,0.42829311500,-176.27007750000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,0.61682300000,0.11126204964,0.00017555849
"393","352036","7084",tile_2246_45_47,0.94238400000,0.18788000000,5m,0.42579023000,-176.26702250000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.07759000000,0.16881706562,0.00172978791
"388","352027","7086",tile_2246_45_47,0.54440500000,0.07539000000,5m,0.41745847700,-176.21919120000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.72788000000,0.25938217669,0.00276872263
"375","352014","7087",tile_2246_45_47,0.53140900000,0.19451000000,5m,0.40480079200,-176.21266370000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,5.66893000000,0.21533290665,0.00161347534
"359","351997","7085",tile_2246_45_47,0.89175900000,0.13417000000,5m,0.38461831700,-176.20254840000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,11.52160000000,0.24381450206,0.00327924457
"350","351987","7082",tile_2245_45_46,0.99520800000,0.09084000000,5m,0.37465311600,-176.32168510000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,13.19080000000,0.24384986096,0.00375434149
"349","351986","7081",tile_2245_45_46,0.99959200000,0.22499000000,5m,0.37435607500,-176.31761850000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.84607000000,0.20023383692,0.00194850978
"318","351954","7386",tile_2296_46_47,0.29668300000,0.12083000000,5m,0.34796452300,-176.23810690000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.29494000000,0.18323452581,0.00179165002
"290","351926","7383",tile_2296_46_47,0.98599000000,0.11560000000,5m,0.32536715100,-176.23127980000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,5.14821000000,0.18728463789,0.00146526853
"414","352061","6823",tile_2193_44_44,0.31187700000,0.12714000000,5m,0.45218469800,-176.46077880000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,12.73120000000,0.24199914058,0.00362353052
"397","352040","7080",tile_2244_45_45,0.39477800000,0.07939000000,5m,0.43104947600,-176.36301130000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.92684000000,0.23228569472,0.00282535064
"392","352035","7083",tile_2245_45_46,0.93308900000,0.12337000000,5m,0.42555870800,-176.34018330000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.85802000000,0.20802042684,0.00252114586
"391","352032","7079",tile_2244_45_45,0.45953800000,0.07447000000,5m,0.42219706300,-176.41785130000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,9.22882000000,0.22036383994,0.00262668056
"288","351924","7378",tile_2293_46_44,0.68752000000,0.07407000000,5m,0.32311665700,-176.45380910000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.43430000000,0.19830713516,0.00211592934
"377","352016","7074",tile_2242_45_43,0.61507600000,0.10336000000,5m,0.40526239400,-176.57233710000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,12.16870000000,0.23903521774,0.00346343406
"363","352001","7077",tile_2243_45_44,0.28440000000,0.10478000000,5m,0.38717070400,-176.48800480000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.76148000000,0.19752085204,0.00249366754
"348","351985","7076",tile_2243_45_44,0.99810300000,0.19516000000,5m,0.37375150000,-176.49635730000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,6.26681000000,0.16782180997,0.00178364149
"330","351967","7075",tile_2242_45_43,0.36029500000,0.13128000000,5m,0.35736969500,-176.56859180000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,8.92895000000,0.19570495947,0.00254133393
"314","351950","7376",tile_2293_46_44,0.99657500000,0.22413000000,5m,0.34421224000,-176.47074440000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,7.51708000000,0.19340392983,0.00213949163
"303","351939","7366",tile_2292_46_43,0.98695500000,0.21182000000,5m,0.33446710500,-176.58980540000,"206",828.00000000000,389627.67937999999,AHi,Amazonian and Hesperian impact unit,12403.70000000000,206.00000000000,11159.60000000000,1.04816000000,503060.49894500000,3.81765000000,0.14074184976,0.00108656839
